################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.2218318785384827E+00 a      2103     0   141     1     3
 -1.0681284372898972E+01 a      2104     0   141     1     4
 -1.7653576432833979E+01 a      2105     0   141     1     5
  1.2638943176039763E+00 a      2106     0   141     1     6
  1.2843617572691405E+01 a      2107     0   141     1     7
 -1.1578411891982013E+01 a      2108     0   141     1     8
 -3.8013236523843483E+00 a      2109     0   141     1     9
  1.8306621133959571E+00 a      2110     0   141     1    10
 -1.7953804190945306E+00 a      2111     0   141     1    11
 -1.0023887057428040E+00 a      2112     0   141     1    12
  6.1210240895469559E+00 a      2113     0   141     1    13
  6.3074968250911667E-01 a      2114     0   141     1    14
 -2.9363776836313553E+00 a      2115     0   141     1    15
 -5.7186361901944140E+00 a      2116     0   142     1     1
  1.9643394213393819E+01 a      2117     0   142     1     2
 -8.6941544060789120E+00 a      2118     0   142     1     3
  1.4656648167331252E+01 a      2119     0   142     1     4
 -8.7333025703671936E+00 a      2120     0   142     1     5
 -3.9918046582016493E+00 a      2121     0   142     1     6
 -1.9948772673412694E+01 a      2122     0   142     1     7
 -7.3559004831429862E+00 a      2123     0   142     1     8
  3.8694738066110148E+01 a      2124     0   142     1     9
 -8.2793968389130992E+00 a      2125     0   142     1    10
  4.6601483726502593E+01 a      2126     0   142     1    11
  4.0341591567659405E+00 a      2127     0   142     1    12
  8.5151950067327263E+01 a      2128     0   142     1    13
 -1.2627394097852445E+01 a      2129     0   142     1    14
 -7.7041958355202267E+00 a      2130     0   142     1    15
  2.6209717732302622E+01 a      2131     0   143     1     1
 -5.3774745885543425E+00 a      2132     0   143     1     2
  9.6905565601655930E+00 a      2133     0   143     1     3
  5.1044649303606846E+00 a      2134     0   143     1     4
  2.2868899159000389E+01 a      2135     0   143     1     5
 -1.0565323401257697E+01 a      2136     0   143     1     6
  2.9581602372387228E+00 a      2137     0   143     1     7
  1.9380614330961500E+01 a      2138     0   143     1     8
  2.1537078585347885E+01 a      2139     0   143     1     9
 -2.3663259925977513E+01 a      2140     0   143     1    10
  1.1379989643027642E+01 a      2141     0   143     1    11
  2.1244366741925060E+00 a      2142     0   143     1    12
  1.1662378712482138E+01 a      2143     0   143     1    13
 -1.4699646068731893E+01 a      2144     0   143     1    14
  2.3302079668908409E+01 a      2145     0   143     1    15
  2.0726920110766127E+01 a      2146     0   144     1     1
 -1.2478108843384124E+01 a      2147     0   144     1     2
 -5.4121223423126947E+00 a      2148     0   144     1     3
 -8.0867754692894529E+00 a      2149     0   144     1     4
  1.4929274026588280E+01 a      2150     0   144     1     5
 -5.7737564539050226E+00 a      2151     0   144     1     6
 -6.1189923245180635E+00 a      2152     0   144     1     7
 -5.4552419009629793E-01 a      2153     0   144     1     8
  5.8388645048265424E+00 a      2154     0   144     1     9
 -1.8185375604085792E+01 a      2155     0   144     1    10
 -1.4335248517829080E+00 a      2156     0   144     1    11
  1.0182513896131614E+01 a      2157     0   144     1    12
 -1.0003824731341124E+01 a      2158     0   144     1    13
 -4.9939049674033908E+00 a      2159     0   144     1    14
  2.0144725116297355E+01 a      2160     0   144     1    15
  2.2967542543616439E+01 a      2161     0   145     1     1
 -1.4458743984863663E+01 a      2162     0   145     1     2
 -2.3718909699426476E+00 a      2163     0   145     1     3
  1.1042599633768161E+01 a      2164     0   145     1     4
 -1.6373202337453403E+01 a      2165     0   145     1     5
  1.3013339606103708E+01 a      2166     0   145     1     6
 -2.2780345322508162E+00 a      2167     0   145     1     7
 -6.5049639612109393E+00 a      2168     0   145     1     8
  8.8745074653649381E-01 a      2169     0   145     1     9
 -2.6429353387523918E+01 a      2170     0   145     1    10
 -1.0017752464228785E+01 a      2171     0   145     1    11
  9.2895030768174323E+00 a      2172     0   145     1    12
 -1.6257594014234293E+01 a      2173     0   145     1    13
  2.2189291676331755E+00 a      2174     0   145     1    14
  2.0841198121873990E+01 a      2175     0   145     1    15
  1.0515356635781698E+01 a      2176     0   146     1     1
 -2.1763907827863857E+01 a      2177     0   146     1     2
 -3.8000069066877908E+00 a      2178     0   146     1     3
 -6.3116533265366757E+00 a      2179     0   146     1     4
  2.2838364477425753E+01 a      2180     0   146     1     5
 -2.1752826078216405E+01 a      2181     0   146     1     6
 -7.8295569090140953E+00 a      2182     0   146     1     7
 -1.1963355204988137E+01 a      2183     0   146     1     8
  8.8925043911331354E+00 a      2184     0   146     1     9
 -8.4745517555735717E+00 a      2185     0   146     1    10
 -9.2188580331249437E+00 a      2186     0   146     1    11
  4.6140835531009730E+00 a      2187     0   146     1    12
 -2.6208852776665193E+01 a      2188     0   146     1    13
  1.7127647319145645E+01 a      2189     0   146     1    14
  1.6781364869323383E+01 a      2190     0   146     1    15
  1.3277099611592980E+01 a      2191     0   147     1     1
 -3.4831304718043661E+01 a      2192     0   147     1     2
 -1.1990686055825300E+01 a      2193     0   147     1     3
 -1.1456300055788708E+01 a      2194     0   147     1     4
  4.5379167053670360E+00 a      2195     0   147     1     5
 -2.0422701156356787E+01 a      2196     0   147     1     6
 -4.6797476300323861E+00 a      2197     0   147     1     7
 -2.0788816554646625E+00 a      2198     0   147     1     8
 -1.2185422196759204E+01 a      2199     0   147     1     9
 -3.6683200392824040E+00 a      2200     0   147     1    10
 -1.1969616916803769E+01 a      2201     0   147     1    11
 -6.4978978166006103E+00 a      2202     0   147     1    12
 -1.5478888799878758E+01 a      2203     0   147     1    13
  1.2365262191256825E+01 a      2204     0   147     1    14
  5.3156470789489747E+00 a      2205     0   147     1    15
  1.9030178026649050E+01 a      2206     0   148     1     1
  1.5388788657434498E+01 a      2207     0   148     1     2
 -1.4194245785938755E+01 a      2208     0   148     1     3
  4.0297395418043102E+01 a      2209     0   148     1     4
  1.9569061724484548E+01 a      2210     0   148     1     5
  8.5845561819348291E+00 a      2211     0   148     1     6
  2.9476384371905553E+00 a      2212     0   148     1     7
  1.0948753949386928E+01 a      2213     0   148     1     8
 -1.0978817676784647E+01 a      2214     0   148     1     9
  5.6815199126918671E+01 a      2215     0   148     1    10
 -2.3579377301791773E+01 a      2216     0   148     1    11
  7.3961388530726317E+00 a      2217     0   148     1    12
  2.0607604480416690E+01 a      2218     0   148     1    13
  2.5191306913520435E+01 a      2219     0   148     1    14
 -3.2369584589395302E+01 a      2220     0   148     1    15
  1.6678345657309272E+01 a      2221     0   149     1     1
  1.8179964266344555E+01 a      2222     0   149     1     2
 -1.5187257087259974E+01 a      2223     0   149     1     3
  1.1385922486753854E+01 a      2224     0   149     1     4
  1.7566579673814964E+01 a      2225     0   149     1     5
 -6.0997341432846017E+00 a      2226     0   149     1     6
 -1.8204195711823164E+01 a      2227     0   149     1     7
 -1.4042356787589416E+01 a      2228     0   149     1     8
 -2.1059473843758550E-01 a      2229     0   149     1     9
  3.1045526239306383E+01 a      2230     0   149     1    10
 -1.0315763417314498E+01 a      2231     0   149     1    11
  1.5808709373572317E+01 a      2232     0   149     1    12
  1.0290908897056081E+01 a      2233     0   149     1    13
  1.9963093532680662E+00 a      2234     0   149     1    14
 -9.1065137880140483E+00 a      2235     0   149     1    15
  2.1433950941167272E+01 a      2236     0   150     1     1
  2.0933964068399778E+01 a      2237     0   150     1     2
 -1.1978064508282907E+01 a      2238     0   150     1     3
  1.2370034471475448E+01 a      2239     0   150     1     4
  1.4405694246699174E+01 a      2240     0   150     1     5
 -2.6839488354467296E+01 a      2241     0   150     1     6
 -1.1572138175223417E+01 a      2242     0   150     1     7
  1.3024353308739847E+00 a      2243     0   150     1     8
 -3.2999565776028112E+00 a      2244     0   150     1     9
  2.4733116819466336E+01 a      2245     0   150     1    10
  4.4125056085296821E+00 a      2246     0   150     1    11
  1.2618350846245747E+01 a      2247     0   150     1    12
  2.5332109153997667E+01 a      2248     0   150     1    13
 -2.3080757025752470E+00 a      2249     0   150     1    14
 -2.6214197535268191E+00 a      2250     0   150     1    15
  1.2661151487487938E+01 a      2251     0   151     1     1
  6.7234164459405461E+00 a      2252     0   151     1     2
 -1.2173264299501441E+00 a      2253     0   151     1     3
  1.7055358730318069E+01 a      2254     0   151     1     4
  4.8770136899054988E+00 a      2255     0   151     1     5
 -1.2149889370849953E+01 a      2256     0   151     1     6
  1.6408619846670456E+00 a      2257     0   151     1     7
  9.0973037056930259E+00 a      2258     0   151     1     8
 -7.2722013359112259E+00 a      2259     0   151     1     9
  9.9187372437674881E+00 a      2260     0   151     1    10
  6.5899124996435949E+00 a      2261     0   151     1    11
  2.1423949061337950E+01 a      2262     0   151     1    12
  1.0608961976942368E+01 a      2263     0   151     1    13
  7.2018827692529797E-01 a      2264     0   151     1    14
  1.4897683018079182E+00 a      2265     0   151     1    15
  9.9395268972899711E+00 a      2266     0   152     1     1
 -7.7997422319447622E+00 a      2267     0   152     1     2
  2.4741295216254109E+00 a      2268     0   152     1     3
  2.4451228724615559E+00 a      2269     0   152     1     4
  7.7289534038634615E+00 a      2270     0   152     1     5
 -1.0220029514707820E+01 a      2271     0   152     1     6
  6.4221993402491673E-01 a      2272     0   152     1     7
 -2.8204817981877350E+00 a      2273     0   152     1     8
 -1.7348354277780384E+01 a      2274     0   152     1     9
  6.6450553579389320E+00 a      2275     0   152     1    10
  1.6272169784580861E+01 a      2276     0   152     1    11
  1.0780433081210788E+01 a      2277     0   152     1    12
  9.5099588512164015E+00 a      2278     0   152     1    13
 -1.1520819469704611E+01 a      2279     0   152     1    14
  9.3504026993306955E+00 a      2280     0   152     1    15
  7.1174392621478457E+00 a      2281     0   153     1     1
 -2.8679402482118295E+01 a      2282     0   153     1     2
  1.7203688509427801E+00 a      2283     0   153     1     3
  8.3684615068847137E+00 a      2284     0   153     1     4
  5.5669801672429049E+00 a      2285     0   153     1     5
 -1.7595052482318220E+01 a      2286     0   153     1     6
 -4.0838487614474150E+00 a      2287     0   153     1     7
  6.6555519092475288E+00 a      2288     0   153     1     8
 -1.3821853316242089E+01 a      2289     0   153     1     9
  9.4814502425137182E+00 a      2290     0   153     1    10
  1.2469776152570502E+01 a      2291     0   153     1    11
  2.6423624426768666E+00 a      2292     0   153     1    12
  3.9735447911061392E+00 a      2293     0   153     1    13
 -1.7405671736547234E+01 a      2294     0   153     1    14
  7.0538811680516051E+00 a      2295     0   153     1    15
 -1.8949096670984634E+01 a      2296     0   154     1     1
 -1.6651975257116714E+01 a      2297     0   154     1     2
  2.2723239736180989E+01 a      2298     0   154     1     3
 -5.0365588917801261E+01 a      2299     0   154     1     4
  3.3490350095317446E+01 a      2300     0   154     1     5
  1.4632144530337859E+01 a      2301     0   154     1     6
 -1.7858107495399011E+01 a      2302     0   154     1     7
 -1.7985014282406077E+01 a      2303     0   154     1     8
  4.9758593683097644E+01 a      2304     0   154     1     9
 -7.6764496731208141E+00 a      2305     0   154     1    10
  5.2408550117104944E+01 a      2306     0   154     1    11
 -1.5805031988946086E+01 a      2307     0   154     1    12
 -4.5136005956411704E+00 a      2308     0   154     1    13
 -5.2562235542568928E+01 a      2309     0   154     1    14
  5.4963320194809107E+01 a      2310     0   154     1    15
 -4.9610410546610977E+00 a      2311     0   155     1     1
 -1.3083819172360398E+01 a      2312     0   155     1     2
  1.2035705716023756E+01 a      2313     0   155     1     3
 -3.6224118585577607E+01 a      2314     0   155     1     4
  7.8859543387021880E-01 a      2315     0   155     1     5
 -1.6866434455211078E+01 a      2316     0   155     1     6
  1.3887216967175513E+00 a      2317     0   155     1     7
  5.7767130675985499E+00 a      2318     0   155     1     8
  2.6748360696302978E+01 a      2319     0   155     1     9
 -1.4860976157020014E+00 a      2320     0   155     1    10
  3.4618043770232696E+01 a      2321     0   155     1    11
 -1.6766329179309245E+01 a      2322     0   155     1    12
  6.0880307171147825E+00 a      2323     0   155     1    13
 -3.2746904093341826E+01 a      2324     0   155     1    14
  2.5472576193669489E+01 a      2325     0   155     1    15
 -1.6333179856598942E+01 a      2326     0   156     1     1
 -2.4890593278029407E+01 a      2327     0   156     1     2
  1.2869252009651042E+01 a      2328     0   156     1     3
  7.8568597076931539E+00 a      2329     0   156     1     4
 -1.8456050977878878E+01 a      2330     0   156     1     5
  8.4034164146309216E+00 a      2331     0   156     1     6
 -1.3223345525855635E+01 a      2332     0   156     1     7
  1.0210103935400133E+01 a      2333     0   156     1     8
  4.0765809352517742E+01 a      2334     0   156     1     9
  7.3765851428209652E+00 a      2335     0   156     1    10
  1.4637429535464133E+01 a      2336     0   156     1    11
 -1.6015471819054568E+01 a      2337     0   156     1    12
 -1.3372713319081710E+01 a      2338     0   156     1    13
 -2.2549993805918831E+01 a      2339     0   156     1    14
  1.7878594516811813E+01 a      2340     0   156     1    15
 -9.0331397897135286E+00 a      2341     0   157     1     1
 -1.7853424668839807E+01 a      2342     0   157     1     2
  9.3916014074599530E-01 a      2343     0   157     1     3
 -2.6090740302118810E+01 a      2344     0   157     1     4
  2.0609331812993801E+01 a      2345     0   157     1     5
  2.0360428534594810E+00 a      2346     0   157     1     6
 -8.3143347886638619E+00 a      2347     0   157     1     7
 -1.4671376991047255E+01 a      2348     0   157     1     8
  1.8952761515133620E+01 a      2349     0   157     1     9
  1.3496669876909564E+00 a      2350     0   157     1    10
 -1.6928043453421862E+00 a      2351     0   157     1    11
 -7.8595510680900382E+00 a      2352     0   157     1    12
  1.6032038244980299E+01 a      2353     0   157     1    13
 -2.3395260771610214E+01 a      2354     0   157     1    14
 -7.4167572057870679E+00 a      2355     0   157     1    15
 -5.8694746448444555E+00 a      2356     0   158     1     1
 -1.2297843575671947E+00 a      2357     0   158     1     2
  1.0333293263689614E+01 a      2358     0   158     1     3
 -2.1491329158622058E+01 a      2359     0   158     1     4
  1.6321222817874418E+01 a      2360     0   158     1     5
  5.6805404622302049E+00 a      2361     0   158     1     6
 -2.8963776286613556E+00 a      2362     0   158     1     7
  3.6705434482489130E+00 a      2363     0   158     1     8
  2.5322608995612200E+01 a      2364     0   158     1     9
  5.1793523204829439E+00 a      2365     0   158     1    10
 -1.9860229645343948E+00 a      2366     0   158     1    11
  6.0666619524895893E+00 a      2367     0   158     1    12
  1.1842674282352139E+01 a      2368     0   158     1    13
 -8.1239784921245906E-01 a      2369     0   158     1    14
  2.8249130505473574E-01 a      2370     0   158     1    15
  9.2066818911041981E+00 a      2371     0   159     1     1
 -1.3768035530816812E+01 a      2372     0   159     1     2
  3.1305135697050450E+00 a      2373     0   159     1     3
 -2.3194641992209853E+01 a      2374     0   159     1     4
  1.3272524525317978E+01 a      2375     0   159     1     5
  6.8636460194069748E+00 a      2376     0   159     1     6
 -5.1484062203083680E-01 a      2377     0   159     1     7
 -1.2316838982200263E+01 a      2378     0   159     1     8
  1.3213181138766133E+01 a      2379     0   159     1     9
  1.2984483901039626E+01 a      2380     0   159     1    10
 -5.6597487230629984E+00 a      2381     0   159     1    11
  2.3485579438233630E+00 a      2382     0   159     1    12
  2.0563800868496251E+01 a      2383     0   159     1    13
  1.1337799647186517E+00 a      2384     0   159     1    14
 -6.7933603779479030E+00 a      2385     0   159     1    15
  2.9502421995764635E+01 a      2386     0   160     1     1
 -6.2239061219600904E+00 a      2387     0   160     1     2
  1.4151536335224552E+01 a      2388     0   160     1     3
  1.1590936919609085E+01 a      2389     0   160     1     4
 -1.2476327201666246E+01 a      2390     0   160     1     5
 -6.3438403894249937E+00 a      2391     0   160     1     6
  1.6042301196691565E+01 a      2392     0   160     1     7
  5.6209464684177533E+01 a      2393     0   160     1     8
 -2.2221117309487614E+01 a      2394     0   160     1     9
 -2.8156257955890979E+01 a      2395     0   160     1    10
  1.2194896870055601E+01 a      2396     0   160     1    11
  1.7709170253590454E+01 a      2397     0   160     1    12
  3.2479457922588139E+01 a      2398     0   160     1    13
  1.1709263062644489E+01 a      2399     0   160     1    14
  1.7491562387029607E+01 a      2400     0   160     1    15
 -1.1723766134167949E+01 a      2401     0   161     1     1
 -8.5099772221820693E+00 a      2402     0   161     1     2
  2.4749059546175136E+01 a      2403     0   161     1     3
 -3.7069633848825916E+00 a      2404     0   161     1     4
  4.6415723758057588E+01 a      2405     0   161     1     5
  3.2452360773130766E+00 a      2406     0   161     1     6
  1.5786105835676649E+01 a      2407     0   161     1     7
  2.1650172233047748E+01 a      2408     0   161     1     8
 -1.0184627983082406E+01 a      2409     0   161     1     9
  3.5170221779972297E+00 a      2410     0   161     1    10
 -1.1009530332101837E+01 a      2411     0   161     1    11
 -1.4598223546112862E+01 a      2412     0   161     1    12
 -2.9198135517270272E+00 a      2413     0   161     1    13
  1.2544042719009260E+01 a      2414     0   161     1    14
  1.9960734476387392E+00 a      2415     0   161     1    15
 -1.6707130219259406E-01 a      2416     0   162     1     1
 -2.2922605844799779E+01 a      2417     0   162     1     2
  1.6680926032471955E+01 a      2418     0   162     1     3
 -1.5878929663323305E+01 a      2419     0   162     1     4
 -1.9228727790583676E+01 a      2420     0   162     1     5
 -6.0176478065064587E-01 a      2421     0   162     1     6
  1.7843451208143478E+01 a      2422     0   162     1     7
  1.4413882098932186E+01 a      2423     0   162     1     8
 -8.5823489602858398E+00 a      2424     0   162     1     9
  9.7582585235235353E+00 a      2425     0   162     1    10
 -4.9165494054206045E+00 a      2426     0   162     1    11
 -1.8117835891557021E+01 a      2427     0   162     1    12
 -9.9438543546828040E+00 a      2428     0   162     1    13
  2.0570148637251823E+01 a      2429     0   162     1    14
  9.7990378407862373E+00 a      2430     0   162     1    15
  2.0551033256716500E-01 a      2431     0   163     1     1
  3.3350671578646235E+01 a      2432     0   163     1     2
  3.7330080638278318E+00 a      2433     0   163     1     3
  3.5424110550322517E+01 a      2434     0   163     1     4
 -8.0011759809100216E+00 a      2435     0   163     1     5
  1.6067232413614601E+01 a      2436     0   163     1     6
  2.3277406213873730E+00 a      2437     0   163     1     7
  3.6256593634934777E+00 a      2438     0   163     1     8
 -2.0023567525676366E+01 a      2439     0   163     1     9
  1.1062093975998831E+01 a      2440     0   163     1    10
 -1.7129201050121274E+01 a      2441     0   163     1    11
 -2.7678753842361857E+01 a      2442     0   163     1    12
 -6.0903799300230324E+00 a      2443     0   163     1    13
 -2.2092083339883097E+00 a      2444     0   163     1    14
  2.2260043075570608E+00 a      2445     0   163     1    15
 -1.7633139781802922E+00 a      2446     0   164     1     1
  1.9656138703106148E+01 a      2447     0   164     1     2
 -1.1635757654671577E+01 a      2448     0   164     1     3
  4.0771281086176174E+01 a      2449     0   164     1     4
  8.3858498083880739E-01 a      2450     0   164     1     5
 -5.8012955458814011E+00 a      2451     0   164     1     6
  1.9542450425782889E+00 a      2452     0   164     1     7
 -2.0486388956715307E+00 a      2453     0   164     1     8
 -2.7028776808587307E+00 a      2454     0   164     1     9
  1.4597766041071047E+01 a      2455     0   164     1    10
 -6.9451855066440338E+00 a      2456     0   164     1    11
 -9.5802660378708921E+00 a      2457     0   164     1    12
 -1.0099176432746013E+01 a      2458     0   164     1    13
  1.0133739353295592E+01 a      2459     0   164     1    14
 -7.1310052721932635E+00 a      2460     0   164     1    15
 -1.8318013849475698E+00 a      2461     0   165     1     1
  1.9767387528998565E+01 a      2462     0   165     1     2
 -9.1559718411383351E+00 a      2463     0   165     1     3
 -5.0234069283888294E+00 a      2464     0   165     1     4
  1.0689326417422691E+01 a      2465     0   165     1     5
  6.0363383318730413E-01 a      2466     0   165     1     6
 -8.5107709497372372E+00 a      2467     0   165     1     7
 -5.8419427232165733E+00 a      2468     0   165     1     8
 -1.0661959726352654E+01 a      2469     0   165     1     9
  1.8930454147812121E+01 a      2470     0   165     1    10
 -9.5510696891736906E+00 a      2471     0   165     1    11
  1.1235209468599399E+00 a      2472     0   165     1    12
 -1.9808341608178295E+00 a      2473     0   165     1    13
  1.7933675842286302E+01 a      2474     0   165     1    14
 -4.4665853349816524E+00 a      2475     0   165     1    15
  2.3779448707625161E+01 a      2476     0   166     1     1
  2.0927560004342101E+00 a      2477     0   166     1     2
  5.3367164649876500E+01 a      2478     0   166     1     3
 -1.4284558191991028E+01 a      2479     0   166     1     4
 -1.8121489899085194E+01 a      2480     0   166     1     5
  8.0171838730848677E+00 a      2481     0   166     1     6
  1.8060022938872755E+00 a      2482     0   166     1     7
  4.4391014002085029E+01 a      2483     0   166     1     8
  3.7259729393502617E+01 a      2484     0   166     1     9
  5.8563961950279997E-01 a      2485     0   166     1    10
 -7.8920757412049696E+01 a      2486     0   166     1    11
  5.6532417419835610E+01 a      2487     0   166     1    12
 -5.9041357917284117E+01 a      2488     0   166     1    13
 -2.9169941515735388E+01 a      2489     0   166     1    14
 -1.1247029175376948E+01 a      2490     0   166     1    15
  4.2143505959842322E+00 a      2491     0   167     1     1
  2.8296559401079630E+01 a      2492     0   167     1     2
  2.5479332119483452E+01 a      2493     0   167     1     3
  1.7678421598169702E+00 a      2494     0   167     1     4
 -4.8718230789959698E+00 a      2495     0   167     1     5
  1.4687174210542008E+01 a      2496     0   167     1     6
 -1.9552934210570708E+01 a      2497     0   167     1     7
 -1.4484327081580101E+01 a      2498     0   167     1     8
  3.4176840541383960E+01 a      2499     0   167     1     9
  1.2814785682993289E+01 a      2500     0   167     1    10
 -2.6406680897565735E+01 a      2501     0   167     1    11
  2.0454868522232061E+01 a      2502     0   167     1    12
 -2.5658429403996468E+01 a      2503     0   167     1    13
  8.5869253568878854E+00 a      2504     0   167     1    14
 -9.3037485742114203E+00 a      2505     0   167     1    15
  2.0455506518127205E+01 a      2506     0   168     1     1
  2.9679614084313091E+01 a      2507     0   168     1     2
  1.6364600457854916E+01 a      2508     0   168     1     3
 -3.2252167567067076E+01 a      2509     0   168     1     4
 -1.3287084826073986E+01 a      2510     0   168     1     5
 -1.2454817245801832E+01 a      2511     0   168     1     6
 -1.1559857248005011E+01 a      2512     0   168     1     7
 -2.0631592781065347E+01 a      2513     0   168     1     8
  4.1587259659515610E+00 a      2514     0   168     1     9
  1.9577146770358230E+01 a      2515     0   168     1    10
  1.4821919861200170E+00 a      2516     0   168     1    11
 -5.3648438288430256E-01 a      2517     0   168     1    12
 -5.1420588414267181E+00 a      2518     0   168     1    13
  3.6091217280587088E+01 a      2519     0   168     1    14
 -1.0704377324090858E+01 a      2520     0   168     1    15
 -1.3052727062688780E+00 a      2521     0   169     1     1
  1.5863451359820202E+00 a      2522     0   169     1     2
 -1.1473344324334287E+01 a      2523     0   169     1     3
  1.6903573571265493E+01 a      2524     0   169     1     4
 -2.1558362391739998E+01 a      2525     0   169     1     5
  1.3173096374098991E+01 a      2526     0   169     1     6
 -1.6304905945484713E+01 a      2527     0   169     1     7
  6.2973940764344094E-01 a      2528     0   169     1     8
  1.9193890172897095E+01 a      2529     0   169     1     9
  4.2873862073377236E+00 a      2530     0   169     1    10
  3.0347883723590765E+01 a      2531     0   169     1    11
 -1.2876295812919043E+00 a      2532     0   169     1    12
 -3.1796232501456455E+01 a      2533     0   169     1    13
  5.0662542599582238E+01 a      2534     0   169     1    14
 -1.5134369299952843E+01 a      2535     0   169     1    15
 -8.5329199229552044E-01 a      2536     0   170     1     1
 -6.8298007889568195E+00 a      2537     0   170     1     2
 -2.1587077306061818E+01 a      2538     0   170     1     3
 -1.2911408588323647E+01 a      2539     0   170     1     4
  9.5889619752707649E+00 a      2540     0   170     1     5
  1.5686200264156803E+01 a      2541     0   170     1     6
 -1.0355829331385051E+01 a      2542     0   170     1     7
 -1.2029164829302402E+01 a      2543     0   170     1     8
 -8.2972074155235997E+00 a      2544     0   170     1     9
 -4.5046775880447738E+00 a      2545     0   170     1    10
  4.1045146228699515E+01 a      2546     0   170     1    11
 -1.4625948732003021E+01 a      2547     0   170     1    12
 -1.0824526416883220E+01 a      2548     0   170     1    13
  6.2877137424635656E+01 a      2549     0   170     1    14
 -8.1553231397912231E+00 a      2550     0   170     1    15
 -2.8071492506937914E+00 a      2551     0   171     1     1
  1.0436419671484291E+01 a      2552     0   171     1     2
 -6.8246437960510784E+00 a      2553     0   171     1     3
 -6.9362526970972658E+00 a      2554     0   171     1     4
 -9.6865040644060443E+00 a      2555     0   171     1     5
 -4.0134354001400512E+00 a      2556     0   171     1     6
  2.4663454785772410E+00 a      2557     0   171     1     7
 -1.3771131622592085E+01 a      2558     0   171     1     8
 -3.4277641908692944E+00 a      2559     0   171     1     9
  3.7714652223874079E-01 a      2560     0   171     1    10
  4.6484474844252532E+01 a      2561     0   171     1    11
 -2.1660100309050343E+01 a      2562     0   171     1    12
 -1.8288182782607869E+01 a      2563     0   171     1    13
  3.2322323085029048E+01 a      2564     0   171     1    14
  1.2155892434920312E+00 a      2565     0   171     1    15
 -1.7533641563400562E-01 b      2566     1     1
 -5.0075092412958799E-01 b      2567     1     2
  6.8190328431952740E-01 b      2568     1     3
  1.4498564983487350E+00 b      2569     1     4
  2.0930452072469419E+00 b      2570     1     5
 -2.7517108420301351E-01 b      2571     1     6
 -1.9441533491175600E+00 b      2572     1     7
  8.3660893869868891E-01 b      2573     1     8
 -1.0300755654048510E+00 b      2574     1     9
  3.2510072330468537E-01 b      2575     1    10
 -4.9070704386987452E-01 b      2576     1    11
  2.6149572233229351E-01 b      2577     1    12
 -2.2359029078606829E+00 b      2578     1    13
  1.8469755245455130E-01 b      2579     1    14
  1.2909085850133470E+00 b      2580     1    15
  3.8999645723929360E-01 a      2581     1     1     2     1
 -4.6528189825998389E-01 a      2582     1     1     2     2
  6.9206207379311813E-01 a      2583     1     1     2     3
 -1.0335828794025255E+00 a      2584     1     1     2     4
 -3.9937898857238663E+00 a      2585     1     1     2     5
  4.1693537237015832E+00 a      2586     1     1     2     6
 -1.2762477138303863E-01 a      2587     1     1     2     7
 -1.4666829334705673E+00 a      2588     1     1     2     8
  9.4594682032261804E-02 a      2589     1     1     2     9
  2.4280900576709343E+00 a      2590     1     1     2    10
 -1.5113801755195528E+00 a      2591     1     1     2    11
 -7.7011970862360768E-01 a      2592     1     1     2    12
  8.1201069774049561E-02 a      2593     1     1     2    13
  1.1824415777980761E+00 a      2594     1     1     2    14
 -6.5150021071385789E-01 a      2595     1     1     2    15
 -6.0819012646508845E+00 a      2596     1     2     2     1
 -3.9745739225571874E+00 a      2597     1     2     2     2
  5.2803750849729205E+00 a      2598     1     2     2     3
 -1.3949701792884523E+00 a      2599     1     2     2     4
  3.1458624374142414E+00 a      2600     1     2     2     5
  2.7329538715141952E+00 a      2601     1     2     2     6
  5.6807534209528070E+00 a      2602     1     2     2     7
 -1.3240785295408233E+00 a      2603     1     2     2     8
 -6.7894596629897608E+00 a      2604     1     2     2     9
 -6.5534727887661304E-01 a      2605     1     2     2    10
 -1.9888273397807639E+00 a      2606     1     2     2    11
  1.2010701616680348E+00 a      2607     1     2     2    12
 -6.7990864228989345E+00 a      2608     1     2     2    13
  4.1789336686506600E+00 a      2609     1     2     2    14
  1.0135434401665901E+00 a      2610     1     2     2    15
  1.6877312874461861E+00 a      2611     1     3     2     1
 -4.7345463264856340E+00 a      2612     1     3     2     2
  9.4092746730732790E-01 a      2613     1     3     2     3
 -3.5299933549193430E+00 a      2614     1     3     2     4
 -1.1262267944530992E+01 a      2615     1     3     2     5
  8.5417833920592745E+00 a      2616     1     3     2     6
  2.5630138914058804E+00 a      2617     1     3     2     7
 -6.9148778873950905E+00 a      2618     1     3     2     8
  6.6152687275531641E-01 a      2619     1     3     2     9
  7.6302210510797002E+00 a      2620     1     3     2    10
 -1.1892062262583611E+00 a      2621     1     3     2    11
 -2.5471798360135471E+00 a      2622     1     3     2    12
 -5.4195772575053764E+00 a      2623     1     3     2    13
