################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.6105607678808560E+01 a      2052     0   137     1    12
 -9.2527433669273407E+00 a      2053     0   137     1    13
  3.2627928541261947E-01 a      2054     0   137     1    14
 -9.2424802225675364E+00 a      2055     0   137     1    15
  5.6017156588190371E+00 a      2056     0   138     1     1
 -1.0191793724397257E+01 a      2057     0   138     1     2
 -5.5652861657634238E+00 a      2058     0   138     1     3
 -4.1823104497903678E+00 a      2059     0   138     1     4
  5.1301123021736759E+00 a      2060     0   138     1     5
 -5.1591640200821587E-01 a      2061     0   138     1     6
 -8.9062335196230666E+00 a      2062     0   138     1     7
  6.8503537750203582E+00 a      2063     0   138     1     8
  7.0329376904408756E+00 a      2064     0   138     1     9
  8.4704318493288309E+00 a      2065     0   138     1    10
 -1.8401012474774212E+00 a      2066     0   138     1    11
 -5.3379100070402643E+00 a      2067     0   138     1    12
 -1.3467167791393139E+01 a      2068     0   138     1    13
  4.5013331478846030E+00 a      2069     0   138     1    14
 -3.2311775287851330E-01 a      2070     0   138     1    15
  5.0535731268292299E+00 a      2071     0   139     1     1
  2.4218787904703558E+00 a      2072     0   139     1     2
 -4.2716757132827476E+00 a      2073     0   139     1     3
 -4.2783022956746430E+00 a      2074     0   139     1     4
  9.2997119716634202E+00 a      2075     0   139     1     5
 -2.9930119951330258E+00 a      2076     0   139     1     6
 -1.2578603148313613E+01 a      2077     0   139     1     7
  1.7253712497591188E+01 a      2078     0   139     1     8
 -5.2127914969758509E+00 a      2079     0   139     1     9
  3.0162132861003461E+00 a      2080     0   139     1    10
 -8.3797472824622030E+00 a      2081     0   139     1    11
 -4.6930996455255078E+00 a      2082     0   139     1    12
 -8.3634851517092734E+00 a      2083     0   139     1    13
 -1.0349073994287181E+01 a      2084     0   139     1    14
 -1.5754738816347640E+00 a      2085     0   139     1    15
 -1.0664292864303130E+01 a      2086     0   140     1     1
  5.2753944051583446E+00 a      2087     0   140     1     2
  3.0437512312785514E-01 a      2088     0   140     1     3
 -7.9206719671626269E+00 a      2089     0   140     1     4
  2.0340686916104040E+00 a      2090     0   140     1     5
 -7.7320701573418456E+00 a      2091     0   140     1     6
  6.0403335328756560E+00 a      2092     0   140     1     7
  7.4111030770548085E+00 a      2093     0   140     1     8
  1.0310224618887670E+01 a      2094     0   140     1     9
  6.7278288391341889E-01 a      2095     0   140     1    10
  5.5998511232776353E+00 a      2096     0   140     1    11
 -1.8997766223667700E+01 a      2097     0   140     1    12
 -1.1817226471363249E+01 a      2098     0   140     1    13
 -2.7911687991670071E+00 a      2099     0   140     1    14
  9.1348618842924875E-02 a      2100     0   140     1    15
 -9.2103993265690249E+00 a      2101     0   141     1     1
  1.7489986189093266E+01 a      2102     0   141     1     2
  2.3853621226692079E+00 a      2103     0   141     1     3
 -1.0570107506009069E+01 a      2104     0   141     1     4
  8.0185639351320326E+00 a      2105     0   141     1     5
  1.1115659344773855E+01 a      2106     0   141     1     6
 -1.1817333561134202E+01 a      2107     0   141     1     7
  1.1071862240628609E+00 a      2108     0   141     1     8
 -2.6204706661735693E+00 a      2109     0   141     1     9
  8.8953352018950316E+00 a      2110     0   141     1    10
  1.6695274121491713E-01 a      2111     0   141     1    11
 -1.4395905629533209E+01 a      2112     0   141     1    12
 -1.4416664417673580E+01 a      2113     0   141     1    13
  5.1598753110663438E+00 a      2114     0   141     1    14
  1.0095329766670128E+01 a      2115     0   141     1    15
  1.8361447640587367E+00 a      2116     0   142     1     1
 -7.7904936246184118E+00 a      2117     0   142     1     2
 -1.1218467013291122E+01 a      2118     0   142     1     3
 -5.0225430513261884E+00 a      2119     0   142     1     4
 -1.9254543898581304E+01 a      2120     0   142     1     5
 -1.1547637644217765E+01 a      2121     0   142     1     6
  4.8731973475830568E+00 a      2122     0   142     1     7
  2.1574278418738533E+01 a      2123     0   142     1     8
  2.7858769578138212E+01 a      2124     0   142     1     9
 -6.3305169293854346E+00 a      2125     0   142     1    10
  1.1011046286360747E+01 a      2126     0   142     1    11
  2.1651222132145973E+00 a      2127     0   142     1    12
 -1.8004570043351297E+01 a      2128     0   142     1    13
 -1.2585186277972539E+01 a      2129     0   142     1    14
 -1.2663093000658758E+01 a      2130     0   142     1    15
  5.3895936717323449E+00 a      2131     0   143     1     1
 -2.9606349731314610E+00 a      2132     0   143     1     2
 -3.0245063356469625E+01 a      2133     0   143     1     3
  1.2870908635206394E+01 a      2134     0   143     1     4
 -2.7520608317632675E+01 a      2135     0   143     1     5
  7.5681896220998732E+00 a      2136     0   143     1     6
  1.7090427973669300E+01 a      2137     0   143     1     7
  9.5252437876514229E+00 a      2138     0   143     1     8
 -5.0591147225332369E+00 a      2139     0   143     1     9
  7.7994211545872609E+00 a      2140     0   143     1    10
  1.3729410398327644E+01 a      2141     0   143     1    11
  6.4687364869374191E+00 a      2142     0   143     1    12
 -1.0841412490345897E+01 a      2143     0   143     1    13
  6.0352183146098666E+00 a      2144     0   143     1    14
 -9.2110247002750487E+00 a      2145     0   143     1    15
  9.0152187471891168E+00 a      2146     0   144     1     1
 -4.0406208707258395E+00 a      2147     0   144     1     2
 -2.2544920090497683E+01 a      2148     0   144     1     3
  1.4304535365630468E+01 a      2149     0   144     1     4
 -1.1331140342896575E+01 a      2150     0   144     1     5
  1.1606023260811890E+01 a      2151     0   144     1     6
 -4.8494204671425587E+00 a      2152     0   144     1     7
 -2.4583592299932988E+00 a      2153     0   144     1     8
 -3.9264790743149991E+00 a      2154     0   144     1     9
 -4.2923873826981103E+00 a      2155     0   144     1    10
 -4.3302687807600213E+00 a      2156     0   144     1    11
 -4.1880873547434110E+00 a      2157     0   144     1    12
 -6.2437420920344699E+00 a      2158     0   144     1    13
  9.1252394414209679E+00 a      2159     0   144     1    14
 -7.3350894435644189E+00 a      2160     0   144     1    15
 -2.0801104338431062E+00 a      2161     0   145     1     1
 -8.8071478429022463E+00 a      2162     0   145     1     2
 -4.0650779698474410E-01 a      2163     0   145     1     3
 -1.4394498214305504E+01 a      2164     0   145     1     4
 -7.4518831006190647E+00 a      2165     0   145     1     5
 -1.6004219315125340E+01 a      2166     0   145     1     6
  1.3310465451953901E+00 a      2167     0   145     1     7
 -1.2483880264644320E+01 a      2168     0   145     1     8
 -7.9707949745951678E+00 a      2169     0   145     1     9
  1.6670500966215986E+01 a      2170     0   145     1    10
 -5.7527783487100814E+00 a      2171     0   145     1    11
  3.7259671006708004E+00 a      2172     0   145     1    12
 -3.2660882659936061E+00 a      2173     0   145     1    13
  1.0287202992184415E+01 a      2174     0   145     1    14
 -2.1250742099075893E+01 a      2175     0   145     1    15
  6.4511452769020838E+00 a      2176     0   146     1     1
  8.1029583240681973E+00 a      2177     0   146     1     2
 -1.0690331654636539E+01 a      2178     0   146     1     3
 -7.8432686734539345E+00 a      2179     0   146     1     4
 -1.3093757653674665E+00 a      2180     0   146     1     5
 -2.9207820469435170E+01 a      2181     0   146     1     6
  4.7657677806649072E+00 a      2182     0   146     1     7
 -1.5571380977178839E+01 a      2183     0   146     1     8
 -2.0850921809528117E+01 a      2184     0   146     1     9
 -1.4118514088966330E+00 a      2185     0   146     1    10
  5.3668755043444327E-01 a      2186     0   146     1    11
 -1.6293240658743411E+01 a      2187     0   146     1    12
 -5.3775545854192304E+00 a      2188     0   146     1    13
  1.3359872436763208E+01 a      2189     0   146     1    14
  1.1210390665302675E+01 a      2190     0   146     1    15
 -5.9895917449333993E+00 a      2191     0   147     1     1
 -1.0389855873241638E+01 a      2192     0   147     1     2
 -5.0650065851653032E+00 a      2193     0   147     1     3
 -9.4066049604219959E+00 a      2194     0   147     1     4
 -4.6320146360499468E+00 a      2195     0   147     1     5
 -4.9303726365564691E+00 a      2196     0   147     1     6
  1.5822610558727307E+01 a      2197     0   147     1     7
 -2.5723004723838471E+01 a      2198     0   147     1     8
 -3.7933950938274394E+00 a      2199     0   147     1     9
 -6.0492358834905735E+00 a      2200     0   147     1    10
  2.8187721144162046E+00 a      2201     0   147     1    11
 -2.0581618818404742E+01 a      2202     0   147     1    12
 -4.0125160033518830E+00 a      2203     0   147     1    13
  1.2033578697097468E+01 a      2204     0   147     1    14
  8.9038609427644495E+00 a      2205     0   147     1    15
  3.5473843056009983E+01 a      2206     0   148     1     1
 -2.9282332048775050E+01 a      2207     0   148     1     2
  3.2432887022096688E+00 a      2208     0   148     1     3
 -2.9094973997211624E+00 a      2209     0   148     1     4
  1.9697235617047419E+01 a      2210     0   148     1     5
  1.9943210381737564E+00 a      2211     0   148     1     6
  7.3311462702616126E+00 a      2212     0   148     1     7
  6.7898082742032919E+00 a      2213     0   148     1     8
 -6.8553806968522757E+00 a      2214     0   148     1     9
 -5.7150967795897039E+00 a      2215     0   148     1    10
  9.3829114788193095E+00 a      2216     0   148     1    11
  4.8448269961007355E+00 a      2217     0   148     1    12
 -8.3991959590265566E+00 a      2218     0   148     1    13
  2.7352944221607833E+00 a      2219     0   148     1    14
 -2.1173108236277796E+00 a      2220     0   148     1    15
  1.2213358861195953E+01 a      2221     0   149     1     1
 -1.1894754908079147E+01 a      2222     0   149     1     2
 -7.7551863137498094E+00 a      2223     0   149     1     3
 -3.1261557680831071E+00 a      2224     0   149     1     4
  4.6564155199672363E+00 a      2225     0   149     1     5
  2.7213132174944752E+00 a      2226     0   149     1     6
  7.3980215451645437E+00 a      2227     0   149     1     7
 -1.3340955062926140E+01 a      2228     0   149     1     8
 -1.6056173927809446E+01 a      2229     0   149     1     9
  9.2390540596517674E+00 a      2230     0   149     1    10
  7.1295091348038175E+00 a      2231     0   149     1    11
  3.0376459802134783E+00 a      2232     0   149     1    12
 -2.8305989147838542E+00 a      2233     0   149     1    13
  9.5612649243374399E+00 a      2234     0   149     1    14
 -1.2198719409027458E+01 a      2235     0   149     1    15
  1.8925633540132512E+00 a      2236     0   150     1     1
  2.9534170264502015E+00 a      2237     0   150     1     2
 -1.2285440536053581E+01 a      2238     0   150     1     3
 -5.5247909805216064E+00 a      2239     0   150     1     4
 -9.9097262923657645E+00 a      2240     0   150     1     5
 -9.5501075118538896E+00 a      2241     0   150     1     6
  1.5299845513474212E+01 a      2242     0   150     1     7
 -2.2853030271249306E+01 a      2243     0   150     1     8
 -1.4498786513707079E+01 a      2244     0   150     1     9
  1.0109582824176160E+01 a      2245     0   150     1    10
  2.2505050307629837E+01 a      2246     0   150     1    11
  4.3088083869987424E+00 a      2247     0   150     1    12
 -3.2650737453568603E+00 a      2248     0   150     1    13
  1.7156820246148229E+01 a      2249     0   150     1    14
 -4.8014025262494355E+00 a      2250     0   150     1    15
 -7.5562582652818042E+00 a      2251     0   151     1     1
 -9.4417329430518677E+00 a      2252     0   151     1     2
 -6.9928436819989193E+00 a      2253     0   151     1     3
 -3.2066376968391008E+00 a      2254     0   151     1     4
 -5.6767809650434398E+00 a      2255     0   151     1     5
  2.1102120792322401E+00 a      2256     0   151     1     6
  8.6425077886540187E+00 a      2257     0   151     1     7
 -1.2927931967919314E+01 a      2258     0   151     1     8
 -4.4395012801338707E+00 a      2259     0   151     1     9
  1.4318416491940010E+01 a      2260     0   151     1    10
  2.1263401454728736E+01 a      2261     0   151     1    11
  9.9337654680602085E+00 a      2262     0   151     1    12
  1.6376825616691029E+01 a      2263     0   151     1    13
  8.9881916148049203E+00 a      2264     0   151     1    14
 -6.2501788858061698E+00 a      2265     0   151     1    15
 -1.2371682145940438E+01 a      2266     0   152     1     1
  1.6281585417457705E+01 a      2267     0   152     1     2
 -1.8863660177068407E+01 a      2268     0   152     1     3
 -7.6754429908670669E+00 a      2269     0   152     1     4
 -2.0561189400964423E+01 a      2270     0   152     1     5
 -4.3664596300616507E+00 a      2271     0   152     1     6
  1.7930229054451779E+01 a      2272     0   152     1     7
 -2.0259838769864846E+01 a      2273     0   152     1     8
 -1.2532836106074546E+01 a      2274     0   152     1     9
  1.0764370921497077E+01 a      2275     0   152     1    10
  2.2022464408922090E+01 a      2276     0   152     1    11
  4.2407189267616188E+00 a      2277     0   152     1    12
  9.7129835558511193E+00 a      2278     0   152     1    13
  1.5938011695680784E+01 a      2279     0   152     1    14
 -1.2005143832088759E+01 a      2280     0   152     1    15
 -2.5486239950519427E+00 a      2281     0   153     1     1
 -8.0366905406720850E+00 a      2282     0   153     1     2
 -7.4905511003582532E+00 a      2283     0   153     1     3
 -1.2949546624568827E+01 a      2284     0   153     1     4
 -1.5748937801905560E+01 a      2285     0   153     1     5
  5.8133788429822859E+00 a      2286     0   153     1     6
  9.1733057573380989E+00 a      2287     0   153     1     7
 -1.5638397113203345E+01 a      2288     0   153     1     8
 -1.3980701646623880E+01 a      2289     0   153     1     9
  5.1456907246655681E-01 a      2290     0   153     1    10
  2.7951891646010370E+01 a      2291     0   153     1    11
 -4.0119401535941366E+00 a      2292     0   153     1    12
  1.0346117648630239E+01 a      2293     0   153     1    13
  1.4931549718594901E+01 a      2294     0   153     1    14
 -5.7982394603496488E+00 a      2295     0   153     1    15
 -2.2527607670541400E+01 a      2296     0   154     1     1
 -1.7971916331161146E+00 a      2297     0   154     1     2
 -3.1789447629659313E+00 a      2298     0   154     1     3
  5.9868145178657155E+00 a      2299     0   154     1     4
  4.4905500070066777E+00 a      2300     0   154     1     5
  1.7134950095376322E+01 a      2301     0   154     1     6
 -3.6263139617562795E-01 a      2302     0   154     1     7
  1.2480911654933172E+01 a      2303     0   154     1     8
  1.2470991426474075E+01 a      2304     0   154     1     9
  7.7336378990944743E-01 a      2305     0   154     1    10
 -6.4819813080693738E+00 a      2306     0   154     1    11
  1.5529556372941680E+00 a      2307     0   154     1    12
 -9.5701696212651637E+00 a      2308     0   154     1    13
  1.0305988776995695E+01 a      2309     0   154     1    14
 -2.4118700008680694E+01 a      2310     0   154     1    15
 -7.8855593822445726E+00 a      2311     0   155     1     1
 -1.3244593570373040E+01 a      2312     0   155     1     2
  5.0661234044589092E+00 a      2313     0   155     1     3
  1.3955392039448613E+01 a      2314     0   155     1     4
  1.4263676109157123E+01 a      2315     0   155     1     5
 -5.3658120627645394E+00 a      2316     0   155     1     6
  1.0343873591911260E+01 a      2317     0   155     1     7
  2.5007216736148148E+01 a      2318     0   155     1     8
  1.7056422821679117E+01 a      2319     0   155     1     9
 -9.2132221487224744E+00 a      2320     0   155     1    10
 -1.7226136120717598E+01 a      2321     0   155     1    11
 -9.0031115975555611E+00 a      2322     0   155     1    12
  5.9147374633700096E+00 a      2323     0   155     1    13
 -5.2929654050092019E+00 a      2324     0   155     1    14
 -1.1850709688485491E+01 a      2325     0   155     1    15
 -7.5303080385075272E-01 a      2326     0   156     1     1
  7.7780643594444436E+00 a      2327     0   156     1     2
  8.1159293876980332E+00 a      2328     0   156     1     3
  2.0425055221493349E+01 a      2329     0   156     1     4
  2.9153690924945248E+01 a      2330     0   156     1     5
  2.5126890857945881E+01 a      2331     0   156     1     6
  2.0045614128886545E+01 a      2332     0   156     1     7
  2.1630914685323674E+01 a      2333     0   156     1     8
  1.8713171684986470E+01 a      2334     0   156     1     9
 -7.1280743338918438E+00 a      2335     0   156     1    10
 -2.9229006591569650E+01 a      2336     0   156     1    11
 -1.7325661936798689E+00 a      2337     0   156     1    12
 -3.5734264607672763E+00 a      2338     0   156     1    13
 -1.6822232273084833E+01 a      2339     0   156     1    14
  2.7567832952195950E+00 a      2340     0   156     1    15
 -1.8980011816881235E+00 a      2341     0   157     1     1
  1.5644288607009836E+01 a      2342     0   157     1     2
  1.4152836127767426E+01 a      2343     0   157     1     3
 -3.0348093700658003E+00 a      2344     0   157     1     4
  2.5741501353924097E+01 a      2345     0   157     1     5
  8.5635563089991429E+00 a      2346     0   157     1     6
 -6.9020020245908400E+00 a      2347     0   157     1     7
  1.3192254941596701E+01 a      2348     0   157     1     8
  4.6451187266568637E+00 a      2349     0   157     1     9
 -1.2358547820013484E+01 a      2350     0   157     1    10
 -3.0020554386332137E+01 a      2351     0   157     1    11
 -1.2957164347451981E+01 a      2352     0   157     1    12
 -1.0693652443947034E+01 a      2353     0   157     1    13
  1.1641736966266039E+00 a      2354     0   157     1    14
  3.6790025057741138E+00 a      2355     0   157     1    15
  1.5735221648933568E+00 a      2356     0   158     1     1
 -1.2264529128697483E+00 a      2357     0   158     1     2
  1.0871394823804520E+01 a      2358     0   158     1     3
  9.7364702439672044E+00 a      2359     0   158     1     4
  3.0911854614794297E+01 a      2360     0   158     1     5
 -7.8766867431481167E+00 a      2361     0   158     1     6
 -5.5310104891067953E+00 a      2362     0   158     1     7
  1.9738706036970598E+01 a      2363     0   158     1     8
  7.1553395543743186E+00 a      2364     0   158     1     9
 -1.7635795449101774E+01 a      2365     0   158     1    10
 -1.9518826833153735E+01 a      2366     0   158     1    11
 -1.8181998677969844E+01 a      2367     0   158     1    12
 -7.5446705630254369E+00 a      2368     0   158     1    13
 -1.3141176412319290E+01 a      2369     0   158     1    14
  2.6221396451281567E+01 a      2370     0   158     1    15
 -3.2842284196622491E+00 a      2371     0   159     1     1
  1.1367887854835805E+01 a      2372     0   159     1     2
  4.1265553889421707E+00 a      2373     0   159     1     3
  1.3931648856621502E+01 a      2374     0   159     1     4
  1.7541266739349112E+01 a      2375     0   159     1     5
  7.3077468142451218E+00 a      2376     0   159     1     6
 -1.5596900020891519E+01 a      2377     0   159     1     7
  1.1659152629553972E+01 a      2378     0   159     1     8
  1.6207088907021898E+01 a      2379     0   159     1     9
 -6.5082778355334971E+00 a      2380     0   159     1    10
 -1.1565870553212388E+01 a      2381     0   159     1    11
 -1.4214771651139738E+01 a      2382     0   159     1    12
 -1.4363072638895389E+01 a      2383     0   159     1    13
 -2.6723845697161086E+00 a      2384     0   159     1    14
  2.3280597379458687E+01 a      2385     0   159     1    15
 -1.4634578465374723E+01 a      2386     0   160     1     1
 -1.3434188181917905E+00 a      2387     0   160     1     2
  1.2564290501574709E+01 a      2388     0   160     1     3
 -2.9312317122595662E+01 a      2389     0   160     1     4
 -3.5949610390744148E+01 a      2390     0   160     1     5
  7.5431838353229788E+00 a      2391     0   160     1     6
  2.7894780899874179E+00 a      2392     0   160     1     7
 -5.8308105638105987E+00 a      2393     0   160     1     8
  1.2606039712454793E+01 a      2394     0   160     1     9
  3.0041306989428174E-01 a      2395     0   160     1    10
  7.9255337278505822E+00 a      2396     0   160     1    11
  1.5344034666344958E+01 a      2397     0   160     1    12
 -2.2639419937988681E+00 a      2398     0   160     1    13
  2.1376167596050678E+01 a      2399     0   160     1    14
 -1.8721834363378136E+01 a      2400     0   160     1    15
  4.0897905814799689E+00 a      2401     0   161     1     1
  3.5933924676498354E+00 a      2402     0   161     1     2
  2.8249172308776927E+01 a      2403     0   161     1     3
 -1.4186005925112079E+01 a      2404     0   161     1     4
 -6.1121501150043871E+00 a      2405     0   161     1     5
 -1.3228676486170130E+01 a      2406     0   161     1     6
 -1.1270081376029655E+01 a      2407     0   161     1     7
  5.0680500623933156E-01 a      2408     0   161     1     8
  8.4515354074409181E+00 a      2409     0   161     1     9
 -1.9253765035169430E+00 a      2410     0   161     1    10
  1.2841684002100815E+00 a      2411     0   161     1    11
  9.0866393580545317E+00 a      2412     0   161     1    12
  1.2086327313954021E+01 a      2413     0   161     1    13
  5.9167372223808288E+00 a      2414     0   161     1    14
 -1.3879627939599384E+01 a      2415     0   161     1    15
  7.5506116953255118E+00 a      2416     0   162     1     1
 -7.2117044471503364E+00 a      2417     0   162     1     2
  2.3480173498567442E+01 a      2418     0   162     1     3
  5.1712165003582102E+00 a      2419     0   162     1     4
  6.2518778576797827E+00 a      2420     0   162     1     5
  9.1738117957386650E-02 a      2421     0   162     1     6
 -7.9756745701012406E+00 a      2422     0   162     1     7
  1.9389904393877971E-01 a      2423     0   162     1     8
 -7.8797640073439190E+00 a      2424     0   162     1     9
  7.7041944596158078E+00 a      2425     0   162     1    10
 -1.4521661143813992E+01 a      2426     0   162     1    11
 -7.0040231912261985E+00 a      2427     0   162     1    12
  1.0778066045984859E+01 a      2428     0   162     1    13
  1.7435690904508927E+01 a      2429     0   162     1    14
 -2.1328435025192679E+01 a      2430     0   162     1    15
  2.6293412217015771E+01 a      2431     0   163     1     1
 -8.8035593049836631E+00 a      2432     0   163     1     2
  5.2276516527576611E+00 a      2433     0   163     1     3
  5.8627729695785824E+00 a      2434     0   163     1     4
  4.2999490089172676E-01 a      2435     0   163     1     5
 -7.8675014848686251E+00 a      2436     0   163     1     6
 -9.3608703639875142E+00 a      2437     0   163     1     7
 -6.7281395924067056E+00 a      2438     0   163     1     8
  4.5809771136274264E+00 a      2439     0   163     1     9
 -9.9002570958039926E-01 a      2440     0   163     1    10
 -1.3222812295992478E+01 a      2441     0   163     1    11
 -1.4287023642875164E+01 a      2442     0   163     1    12
 -6.6616618635778604E+00 a      2443     0   163     1    13
  1.0355753145894075E+01 a      2444     0   163     1    14
 -1.1111452891366845E+01 a      2445     0   163     1    15
  4.2684593075244742E+01 a      2446     0   164     1     1
  1.0415375249827363E+01 a      2447     0   164     1     2
  1.6608216615283563E+01 a      2448     0   164     1     3
  7.8723693671464972E+00 a      2449     0   164     1     4
  2.1145334130990772E+01 a      2450     0   164     1     5
 -1.4700799274253504E+00 a      2451     0   164     1     6
  1.6736187148755242E+01 a      2452     0   164     1     7
  3.5589224048873911E+00 a      2453     0   164     1     8
 -1.2819278424270635E+01 a      2454     0   164     1     9
  1.3732874382350802E+01 a      2455     0   164     1    10
 -2.2723154466275236E+01 a      2456     0   164     1    11
  3.6377212018787417E+00 a      2457     0   164     1    12
  1.7667867536720021E+00 a      2458     0   164     1    13
  6.3503069639388932E-01 a      2459     0   164     1    14
 -6.0824275016983211E+00 a      2460     0   164     1    15
  2.8116111609727458E+01 a      2461     0   165     1     1
  1.4289201346442562E+01 a      2462     0   165     1     2
  1.2703343400631146E+01 a      2463     0   165     1     3
  1.1096103995496978E+01 a      2464     0   165     1     4
  9.2368798842515520E+00 a      2465     0   165     1     5
 -4.3116712672423461E+00 a      2466     0   165     1     6
 -9.3139770600201839E+00 a      2467     0   165     1     7
 -1.5910055093176063E+00 a      2468     0   165     1     8
 -9.9947984072595020E+00 a      2469     0   165     1     9
 -2.7361793402338014E-01 a      2470     0   165     1    10
 -1.1098456756267996E+01 a      2471     0   165     1    11
  1.2846611292941287E+01 a      2472     0   165     1    12
  1.7846343598957534E-01 a      2473     0   165     1    13
  1.6594948390358692E+01 a      2474     0   165     1    14
 -1.6315769195615545E+01 a      2475     0   165     1    15
 -1.4455160136359529E+01 a      2476     0   166     1     1
 -9.5920684787141290E+00 a      2477     0   166     1     2
  7.2653726792475819E+00 a      2478     0   166     1     3
  1.0035494411317917E+01 a      2479     0   166     1     4
  4.4053641441575301E+01 a      2480     0   166     1     5
 -7.9970439240367215E+00 a      2481     0   166     1     6
  1.7609557787298940E+01 a      2482     0   166     1     7
 -1.4536677080016489E+01 a      2483     0   166     1     8
 -2.0321777401983429E+01 a      2484     0   166     1     9
  2.0117225670313371E+01 a      2485     0   166     1    10
 -2.6075558823394797E+01 a      2486     0   166     1    11
  1.6312914752425176E+01 a      2487     0   166     1    12
  4.7091944737899940E+00 a      2488     0   166     1    13
  1.1211395777605492E+01 a      2489     0   166     1    14
  5.6415639826838522E+01 a      2490     0   166     1    15
 -1.9248712033336187E+01 a      2491     0   167     1     1
  7.8469668869566167E+00 a      2492     0   167     1     2
 -9.7693353350462608E+00 a      2493     0   167     1     3
 -1.9674873574975940E+01 a      2494     0   167     1     4
  1.9087918895538404E+01 a      2495     0   167     1     5
 -8.4488100642964892E-01 a      2496     0   167     1     6
 -2.6255468751837658E+00 a      2497     0   167     1     7
 -1.4444565669012269E+01 a      2498     0   167     1     8
  1.5759451310330418E+01 a      2499     0   167     1     9
  1.8296768964018025E+01 a      2500     0   167     1    10
  6.8749123368995111E+00 a      2501     0   167     1    11
  1.5742077252437136E+01 a      2502     0   167     1    12
 -1.1253484271955173E+01 a      2503     0   167     1    13
  2.1229599681837148E+00 a      2504     0   167     1    14
  6.6803124814728974E+01 a      2505     0   167     1    15
 -2.6636719706457779E+01 a      2506     0   168     1     1
 -1.1373157128443435E+01 a      2507     0   168     1     2
 -1.3303233611605705E+01 a      2508     0   168     1     3
 -2.2390467498788990E+01 a      2509     0   168     1     4
  5.6084723239442384E+00 a      2510     0   168     1     5
 -1.9831416729228327E-01 a      2511     0   168     1     6
  1.0580632955845427E+01 a      2512     0   168     1     7
  5.8983762640095069E-02 a      2513     0   168     1     8
  8.0381716529074740E+00 a      2514     0   168     1     9
  6.3244126839479247E+00 a      2515     0   168     1    10
  1.8780409751403830E+01 a      2516     0   168     1    11
  1.5230866386537066E+01 a      2517     0   168     1    12
 -8.2066250752954151E+00 a      2518     0   168     1    13
 -2.6673115854592302E+00 a      2519     0   168     1    14
  4.4063718228763186E+01 a      2520     0   168     1    15
 -2.0834941733360740E+01 a      2521     0   169     1     1
  1.9516058726999723E+00 a      2522     0   169     1     2
 -7.1717656114186932E+00 a      2523     0   169     1     3
 -5.4772292536445502E+00 a      2524     0   169     1     4
  9.3846491247536612E+00 a      2525     0   169     1     5
  2.3894582860634128E+00 a      2526     0   169     1     6
 -1.2637812750359329E+01 a      2527     0   169     1     7
  1.1672389882581415E+01 a      2528     0   169     1     8
  1.0740201693291075E+01 a      2529     0   169     1     9
  1.7312893409746131E+01 a      2530     0   169     1    10
  1.8815128254247945E+01 a      2531     0   169     1    11
 -3.8227862624291946E+00 a      2532     0   169     1    12
  6.2761916128031965E+00 a      2533     0   169     1    13
 -8.6923008689555614E-01 a      2534     0   169     1    14
  3.0730124088380961E+01 a      2535     0   169     1    15
 -3.2822393452408548E+01 a      2536     0   170     1     1
 -4.7436652959733143E+00 a      2537     0   170     1     2
 -9.5455623709624966E+00 a      2538     0   170     1     3
 -2.5285527846880335E+01 a      2539     0   170     1     4
 -1.1013994970237714E+01 a      2540     0   170     1     5
 -2.6969751773391685E+01 a      2541     0   170     1     6
  8.9346044501251587E+00 a      2542     0   170     1     7
  1.9861908097830284E+01 a      2543     0   170     1     8
  3.0276607229353989E+01 a      2544     0   170     1     9
  8.7767482018598275E-01 a      2545     0   170     1    10
  3.2317587864275588E+01 a      2546     0   170     1    11
  1.2883864297104441E+01 a      2547     0   170     1    12
  1.3324404305241448E+01 a      2548     0   170     1    13
  6.5620987721153128E+00 a      2549     0   170     1    14
  2.4717593642068891E+01 a      2550     0   170     1    15
 -3.1673625253987914E+00 a      2551     0   171     1     1
 -1.4043619378479313E+01 a      2552     0   171     1     2
 -1.5068698433780000E+01 a      2553     0   171     1     3
 -9.4544199573762651E+00 a      2554     0   171     1     4
 -3.6971234989821622E+00 a      2555     0   171     1     5
 -6.5813960605951891E+00 a      2556     0   171     1     6
  1.0968389884145118E+01 a      2557     0   171     1     7
  1.3490422691446593E+01 a      2558     0   171     1     8
  1.7307683573086415E+01 a      2559     0   171     1     9
  3.9816125089131722E+00 a      2560     0   171     1    10
 -1.2214228553849993E-01 a      2561     0   171     1    11
  1.7181203876982224E+01 a      2562     0   171     1    12
  1.0502264979162376E+01 a      2563     0   171     1    13
  8.0992494065766500E+00 a      2564     0   171     1    14
  1.0743160812190132E+01 a      2565     0   171     1    15
  1.0213439222322869E+00 b      2566     1     1
  8.3438937093642118E-01 b      2567     1     2
  1.5323734271768155E+00 b      2568     1     3
  1.4805296987269081E-01 b      2569     1     4
 -5.3334960478850701E-01 b      2570     1     5
  7.4404012006425335E-01 b      2571     1     6
