################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.6725783689888978E+00 a      2105     0   141     1     5
 -1.1721811551626615E+00 a      2106     0   141     1     6
 -2.7495576375564196E-01 a      2107     0   141     1     7
  2.3611874884509845E+01 a      2108     0   141     1     8
  2.8426506235394609E+00 a      2109     0   141     1     9
 -1.3295717605600288E+01 a      2110     0   141     1    10
 -1.1442979984270700E+01 a      2111     0   141     1    11
  1.6790627511166615E+01 a      2112     0   141     1    12
  1.7875395545643273E+00 a      2113     0   141     1    13
  8.2349242723015770E-01 a      2114     0   141     1    14
 -7.7708057713820118E+00 a      2115     0   141     1    15
 -1.4076692617908064E+01 a      2116     0   142     1     1
  2.9316165117509363E+00 a      2117     0   142     1     2
  2.5136213182712083E+01 a      2118     0   142     1     3
 -2.9899103806004987E+01 a      2119     0   142     1     4
  2.3868461089876917E+01 a      2120     0   142     1     5
 -1.5171198002065955E+01 a      2121     0   142     1     6
 -9.1211153737962203E+00 a      2122     0   142     1     7
 -1.3779024537404249E+01 a      2123     0   142     1     8
 -2.4133690794241726E+01 a      2124     0   142     1     9
  1.4868387830219746E+01 a      2125     0   142     1    10
 -2.7711253617364019E+01 a      2126     0   142     1    11
  8.5852144035798816E-01 a      2127     0   142     1    12
 -1.1932506884805827E+01 a      2128     0   142     1    13
  1.7794363939084832E+01 a      2129     0   142     1    14
  7.7597384602952220E+00 a      2130     0   142     1    15
  8.3212954148735498E+00 a      2131     0   143     1     1
 -2.4242224636326863E+01 a      2132     0   143     1     2
 -1.4620868981612659E+01 a      2133     0   143     1     3
  5.9111766315545022E+00 a      2134     0   143     1     4
 -2.4724289217240891E-01 a      2135     0   143     1     5
  1.9574452018713309E+01 a      2136     0   143     1     6
 -2.9673623126179161E+00 a      2137     0   143     1     7
 -1.3627768471660641E+01 a      2138     0   143     1     8
  1.1133374027361455E+01 a      2139     0   143     1     9
  2.2326907887264099E+01 a      2140     0   143     1    10
 -1.8128818777997122E+01 a      2141     0   143     1    11
  1.3756662075836074E+01 a      2142     0   143     1    12
 -1.3662581471426520E+01 a      2143     0   143     1    13
  2.8099481569643842E+01 a      2144     0   143     1    14
  9.2635635906581388E+00 a      2145     0   143     1    15
  7.0738802867191986E+00 a      2146     0   144     1     1
 -8.0043381067893726E+00 a      2147     0   144     1     2
  1.2221889918867901E+00 a      2148     0   144     1     3
  1.4265553492858023E+01 a      2149     0   144     1     4
 -7.8018834542871547E+00 a      2150     0   144     1     5
  1.2630484270979307E+01 a      2151     0   144     1     6
  1.3668232691395655E+01 a      2152     0   144     1     7
  2.9307709152011103E+00 a      2153     0   144     1     8
  8.4004334274709471E+00 a      2154     0   144     1     9
  2.0085219231303942E+01 a      2155     0   144     1    10
  1.1021714034151515E+01 a      2156     0   144     1    11
  1.7369697706531625E+01 a      2157     0   144     1    12
  5.6862458711520407E+00 a      2158     0   144     1    13
  2.4640069181198779E+01 a      2159     0   144     1    14
  1.1169452098146300E+01 a      2160     0   144     1    15
  1.9049745956746664E+00 a      2161     0   145     1     1
 -1.0200493500939128E+01 a      2162     0   145     1     2
  1.0170803421992943E+01 a      2163     0   145     1     3
 -1.0770792890986019E+01 a      2164     0   145     1     4
  1.8664754979814613E+00 a      2165     0   145     1     5
 -5.3953859111502060E+00 a      2166     0   145     1     6
  8.8782151827836344E+00 a      2167     0   145     1     7
  5.1673647862117322E-01 a      2168     0   145     1     8
  2.0215857489064440E+01 a      2169     0   145     1     9
  8.1883191978867558E+00 a      2170     0   145     1    10
  2.4966003782212711E+00 a      2171     0   145     1    11
 -1.1183190390148773E+01 a      2172     0   145     1    12
  1.0773056902580958E+01 a      2173     0   145     1    13
  1.8305742863508399E+01 a      2174     0   145     1    14
  2.5668587391872652E+01 a      2175     0   145     1    15
  2.1977482396736909E+00 a      2176     0   146     1     1
 -3.8489935285241401E+00 a      2177     0   146     1     2
 -6.9770672867802483E+00 a      2178     0   146     1     3
  7.8836558541090884E+00 a      2179     0   146     1     4
  1.3752025789687179E+01 a      2180     0   146     1     5
  8.2831501689974130E-01 a      2181     0   146     1     6
  1.3153255887196091E+01 a      2182     0   146     1     7
 -3.4125701502411752E+00 a      2183     0   146     1     8
 -1.3787493187811111E+00 a      2184     0   146     1     9
  4.6416925082070160E+00 a      2185     0   146     1    10
 -7.3678014827476845E+00 a      2186     0   146     1    11
  1.4548198844481202E+01 a      2187     0   146     1    12
 -9.6489266317045548E+00 a      2188     0   146     1    13
  2.2353554083652913E+01 a      2189     0   146     1    14
  2.1577108153725746E+01 a      2190     0   146     1    15
 -8.4764420413436437E+00 a      2191     0   147     1     1
  1.7805573009340521E+00 a      2192     0   147     1     2
  5.8574013254787811E+00 a      2193     0   147     1     3
 -7.6314376358238851E+00 a      2194     0   147     1     4
  7.0891066776792897E+00 a      2195     0   147     1     5
  1.2835182120542663E+00 a      2196     0   147     1     6
 -1.9599207883588881E+00 a      2197     0   147     1     7
 -2.1684415172834598E+01 a      2198     0   147     1     8
 -1.7327577491594055E+00 a      2199     0   147     1     9
 -7.3705648768829297E+00 a      2200     0   147     1    10
 -2.3859816350819902E+00 a      2201     0   147     1    11
  1.6575500561444699E+01 a      2202     0   147     1    12
  8.4197946387236158E+00 a      2203     0   147     1    13
  1.5909201527697208E+00 a      2204     0   147     1    14
  1.9632072951977463E+01 a      2205     0   147     1    15
 -7.9504352397494928E+00 a      2206     0   148     1     1
  4.1998359792745923E+00 a      2207     0   148     1     2
 -2.5261495497890105E+00 a      2208     0   148     1     3
  1.8382825724895607E+01 a      2209     0   148     1     4
 -1.1371368769997726E+01 a      2210     0   148     1     5
 -4.9738214214370108E-01 a      2211     0   148     1     6
 -1.4425852623946366E+01 a      2212     0   148     1     7
 -1.0123110888052839E+01 a      2213     0   148     1     8
  1.9525267188750149E+01 a      2214     0   148     1     9
 -3.4258254815565245E+01 a      2215     0   148     1    10
 -3.5720993398184483E+01 a      2216     0   148     1    11
  1.4925768880721066E+01 a      2217     0   148     1    12
  8.6238778369434286E+00 a      2218     0   148     1    13
 -1.6983260746304669E+01 a      2219     0   148     1    14
 -1.5061954039101741E+01 a      2220     0   148     1    15
 -6.8230128938249717E+00 a      2221     0   149     1     1
  5.2399112387887534E+00 a      2222     0   149     1     2
 -3.0314120083930028E+01 a      2223     0   149     1     3
  3.2292661217312137E+01 a      2224     0   149     1     4
 -2.6127126560759137E+01 a      2225     0   149     1     5
  7.4262062055271105E+00 a      2226     0   149     1     6
 -4.0704725784455915E+00 a      2227     0   149     1     7
  7.5357270150178248E+00 a      2228     0   149     1     8
  1.5613256167154418E+01 a      2229     0   149     1     9
 -1.5970033970973828E+01 a      2230     0   149     1    10
  2.6725595612419308E+00 a      2231     0   149     1    11
 -3.3943462225096694E+00 a      2232     0   149     1    12
  1.4038319060803575E+00 a      2233     0   149     1    13
 -1.0858939369543972E+01 a      2234     0   149     1    14
 -2.0479689286909892E+01 a      2235     0   149     1    15
 -1.4381138390802660E+01 a      2236     0   150     1     1
 -1.3761297998810298E+00 a      2237     0   150     1     2
 -1.3159709839112786E+01 a      2238     0   150     1     3
  2.5786325008216689E+01 a      2239     0   150     1     4
 -1.2839271300511358E+01 a      2240     0   150     1     5
  5.9790137259484615E+00 a      2241     0   150     1     6
  8.7403906361875361E+00 a      2242     0   150     1     7
  1.9415976872515357E+00 a      2243     0   150     1     8
  1.8495945519683882E+01 a      2244     0   150     1     9
 -8.4981745843644774E+00 a      2245     0   150     1    10
 -2.8461082090575847E+00 a      2246     0   150     1    11
  1.5221832913399268E+01 a      2247     0   150     1    12
  1.1590209995141318E+01 a      2248     0   150     1    13
 -3.8322431157931893E+00 a      2249     0   150     1    14
 -2.0580276122596441E+01 a      2250     0   150     1    15
 -2.0737721976092967E+01 a      2251     0   151     1     1
  1.1167989770047594E+01 a      2252     0   151     1     2
 -3.3095467869000545E+00 a      2253     0   151     1     3
  2.5632702132562219E+01 a      2254     0   151     1     4
  5.6923088612561026E+00 a      2255     0   151     1     5
 -1.4830426032259780E+01 a      2256     0   151     1     6
  8.1349825379761533E+00 a      2257     0   151     1     7
 -1.2487447998760015E+01 a      2258     0   151     1     8
  2.4961835238585348E+01 a      2259     0   151     1     9
 -2.0263312939392410E+01 a      2260     0   151     1    10
 -7.1580877365835152E+00 a      2261     0   151     1    11
 -7.9395551397311479E+00 a      2262     0   151     1    12
 -4.4284693912174280E+00 a      2263     0   151     1    13
 -8.2476672183443220E+00 a      2264     0   151     1    14
 -6.9278597721138357E-01 a      2265     0   151     1    15
  1.2612070873690522E+00 a      2266     0   152     1     1
  3.7044785825934960E+00 a      2267     0   152     1     2
 -1.9111429142591607E+01 a      2268     0   152     1     3
  2.2069865506659340E+01 a      2269     0   152     1     4
 -1.1694331880351989E+01 a      2270     0   152     1     5
  1.3302737386028332E+01 a      2271     0   152     1     6
  7.5204710967511197E+00 a      2272     0   152     1     7
 -1.7403222071941786E+00 a      2273     0   152     1     8
  2.2485489596192203E+01 a      2274     0   152     1     9
  4.1139025435840821E+00 a      2275     0   152     1    10
  1.2817945936400690E+01 a      2276     0   152     1    11
  1.2804383355920994E+00 a      2277     0   152     1    12
  4.8492748932216871E+00 a      2278     0   152     1    13
  4.6988258178724198E+00 a      2279     0   152     1    14
 -2.9397416341587910E+00 a      2280     0   152     1    15
  3.2086550032864896E+00 a      2281     0   153     1     1
 -2.5992002674533019E+00 a      2282     0   153     1     2
 -2.0482816597875704E+01 a      2283     0   153     1     3
  5.7647928726152986E-01 a      2284     0   153     1     4
 -1.2511253058705061E+00 a      2285     0   153     1     5
 -8.2727391495517359E+00 a      2286     0   153     1     6
  1.9053998966980696E+00 a      2287     0   153     1     7
 -2.1535270352197237E+01 a      2288     0   153     1     8
  1.7349359356293892E+01 a      2289     0   153     1     9
 -4.3429979871229154E+00 a      2290     0   153     1    10
 -5.0431686923545511E+00 a      2291     0   153     1    11
  3.5155969684023241E+00 a      2292     0   153     1    12
  1.2398230007148625E+01 a      2293     0   153     1    13
  8.0172208623413823E+00 a      2294     0   153     1    14
  1.4302089461952201E+01 a      2295     0   153     1    15
 -6.4678931079614144E-01 a      2296     0   154     1     1
  2.9678390393482090E+01 a      2297     0   154     1     2
  1.8308645668210474E+01 a      2298     0   154     1     3
 -2.2571183211572471E+01 a      2299     0   154     1     4
 -1.0324484142725989E+01 a      2300     0   154     1     5
 -1.0536989166069670E+01 a      2301     0   154     1     6
  3.0792306091934613E+01 a      2302     0   154     1     7
  1.3845241876598124E+01 a      2303     0   154     1     8
 -2.2655541231788298E+01 a      2304     0   154     1     9
  2.9590433481718129E+01 a      2305     0   154     1    10
  2.1476504148577398E+01 a      2306     0   154     1    11
  1.6832310592732842E+01 a      2307     0   154     1    12
  1.3088214731063437E+00 a      2308     0   154     1    13
  4.8726487150324900E+01 a      2309     0   154     1    14
 -3.8604468483343631E+01 a      2310     0   154     1    15
  4.6766760557143821E+00 a      2311     0   155     1     1
  6.4579283558418810E-01 a      2312     0   155     1     2
  5.4241134387016032E+00 a      2313     0   155     1     3
  3.3807852440373312E+00 a      2314     0   155     1     4
 -6.0599340601439735E+00 a      2315     0   155     1     5
 -2.2471961411219805E+01 a      2316     0   155     1     6
  7.4494074673845248E+00 a      2317     0   155     1     7
 -3.6489834987225924E+00 a      2318     0   155     1     8
 -9.5927846668525660E+00 a      2319     0   155     1     9
  1.5779842059934348E+01 a      2320     0   155     1    10
 -7.7162177133873513E+00 a      2321     0   155     1    11
 -3.0646280920118564E+01 a      2322     0   155     1    12
 -2.0144236240305919E+01 a      2323     0   155     1    13
  1.7805736699491707E+01 a      2324     0   155     1    14
 -3.0700382332893430E+01 a      2325     0   155     1    15
  1.8604551670619269E+01 a      2326     0   156     1     1
  7.0499550263620110E+00 a      2327     0   156     1     2
  4.4474077883013674E+00 a      2328     0   156     1     3
  8.7590808221675225E+00 a      2329     0   156     1     4
 -1.6847911393048001E+01 a      2330     0   156     1     5
  2.1162182247709083E-01 a      2331     0   156     1     6
  1.4614284519363871E+01 a      2332     0   156     1     7
  6.9451045991237974E+00 a      2333     0   156     1     8
 -6.1295745018504837E+00 a      2334     0   156     1     9
  1.5334380016007641E+01 a      2335     0   156     1    10
  3.3235504401472578E+00 a      2336     0   156     1    11
 -6.2620438691302800E+00 a      2337     0   156     1    12
 -1.0721354145790905E+01 a      2338     0   156     1    13
  1.5323052151848501E+01 a      2339     0   156     1    14
 -3.3233216335071717E+01 a      2340     0   156     1    15
  7.4391732795880419E+00 a      2341     0   157     1     1
 -8.1186908355448502E+00 a      2342     0   157     1     2
 -1.2016170254875675E+01 a      2343     0   157     1     3
  2.1665197463761817E+01 a      2344     0   157     1     4
 -6.5039059810368194E+00 a      2345     0   157     1     5
  9.9758622323919024E+00 a      2346     0   157     1     6
  8.1062495483285595E+00 a      2347     0   157     1     7
  2.1411608617861138E+01 a      2348     0   157     1     8
 -2.6955167982893080E+01 a      2349     0   157     1     9
  1.5880302497421658E+01 a      2350     0   157     1    10
 -1.5954561944143451E+00 a      2351     0   157     1    11
  3.0485950850410841E+00 a      2352     0   157     1    12
 -1.7911199775766189E+01 a      2353     0   157     1    13
 -5.7762764063968728E+00 a      2354     0   157     1    14
 -2.6652202840085362E+01 a      2355     0   157     1    15
  3.1270936843552075E+00 a      2356     0   158     1     1
  9.0667423802657989E+00 a      2357     0   158     1     2
 -9.6801053417422729E+00 a      2358     0   158     1     3
 -1.5578398364903464E+01 a      2359     0   158     1     4
 -7.5638098861421339E+00 a      2360     0   158     1     5
 -1.1112757585602685E+01 a      2361     0   158     1     6
  8.8748892706085165E+00 a      2362     0   158     1     7
 -1.0909377294265829E+01 a      2363     0   158     1     8
 -2.1989897148400871E+01 a      2364     0   158     1     9
  9.0538138639692338E+00 a      2365     0   158     1    10
  1.0949218000128601E+01 a      2366     0   158     1    11
  2.5054856441693323E+00 a      2367     0   158     1    12
 -1.5764636611510747E+01 a      2368     0   158     1    13
  1.9717760202217394E+00 a      2369     0   158     1    14
 -1.3417291174116093E+01 a      2370     0   158     1    15
 -6.9109596544070380E+00 a      2371     0   159     1     1
  1.4965913626964999E+01 a      2372     0   159     1     2
  8.5024629974219170E+00 a      2373     0   159     1     3
 -2.4890836137555418E+01 a      2374     0   159     1     4
 -1.2017004377711665E+01 a      2375     0   159     1     5
  2.7862500257766158E+00 a      2376     0   159     1     6
  7.5079272960037882E+00 a      2377     0   159     1     7
  1.1549873606052612E+01 a      2378     0   159     1     8
 -1.4667997705638943E+01 a      2379     0   159     1     9
 -4.9900553373087559E+00 a      2380     0   159     1    10
  1.6231975773952250E+01 a      2381     0   159     1    11
  6.5898507287027153E+00 a      2382     0   159     1    12
 -5.2922570730665752E+00 a      2383     0   159     1    13
 -1.6058481979607429E+01 a      2384     0   159     1    14
 -8.4605749181872927E+00 a      2385     0   159     1    15
 -2.5642231039000936E+01 a      2386     0   160     1     1
 -2.8191830567873467E+01 a      2387     0   160     1     2
  1.0830994475616505E+01 a      2388     0   160     1     3
 -1.1920955169887600E+01 a      2389     0   160     1     4
  1.5472576416398685E+01 a      2390     0   160     1     5
 -4.9587864800925446E-01 a      2391     0   160     1     6
  2.4299770464324419E+00 a      2392     0   160     1     7
  8.8491073877759774E-01 a      2393     0   160     1     8
  2.1980504032149788E+01 a      2394     0   160     1     9
 -3.3309785129627820E+00 a      2395     0   160     1    10
  4.9272047415774969E+00 a      2396     0   160     1    11
  1.3942064786236292E+01 a      2397     0   160     1    12
  4.0602061001868826E+01 a      2398     0   160     1    13
  2.7618657796932645E+01 a      2399     0   160     1    14
  5.7524996368850498E+00 a      2400     0   160     1    15
 -6.4973596139733196E+00 a      2401     0   161     1     1
 -1.9205092185900781E+01 a      2402     0   161     1     2
  1.0677330562495357E+01 a      2403     0   161     1     3
  2.7490321851565287E+01 a      2404     0   161     1     4
  1.4794645920440940E+01 a      2405     0   161     1     5
 -9.3177047049974693E+00 a      2406     0   161     1     6
 -3.5126162803932113E+00 a      2407     0   161     1     7
  1.2379330383850965E+01 a      2408     0   161     1     8
  2.3953096666034810E+01 a      2409     0   161     1     9
  6.9716450848290057E+00 a      2410     0   161     1    10
 -4.4953152520364501E+00 a      2411     0   161     1    11
  2.7604799124715917E+01 a      2412     0   161     1    12
 -5.8953290317428297E-01 a      2413     0   161     1    13
  3.3563310611095986E+01 a      2414     0   161     1    14
  2.0600100518975250E+01 a      2415     0   161     1    15
 -9.1104848578311053E+00 a      2416     0   162     1     1
 -1.4872021985161895E+01 a      2417     0   162     1     2
  5.7717854617120077E+00 a      2418     0   162     1     3
  1.2338582925756316E+00 a      2419     0   162     1     4
  9.7144723682488916E+00 a      2420     0   162     1     5
  8.4702984056337272E+00 a      2421     0   162     1     6
 -2.0247946528186059E+01 a      2422     0   162     1     7
 -2.2510113377877872E+00 a      2423     0   162     1     8
  2.0109789099326729E+00 a      2424     0   162     1     9
  5.8197905551470166E+00 a      2425     0   162     1    10
 -5.4811863636826548E+00 a      2426     0   162     1    11
  1.5036596058884298E+01 a      2427     0   162     1    12
 -4.4909775493067112E+00 a      2428     0   162     1    13
  9.3244552037748072E+00 a      2429     0   162     1    14
  1.4150194266057554E+00 a      2430     0   162     1    15
  9.9113219092363550E-02 a      2431     0   163     1     1
 -3.8693769650195513E+01 a      2432     0   163     1     2
 -2.0289133126225298E+01 a      2433     0   163     1     3
 -4.5935921433482683E+01 a      2434     0   163     1     4
 -1.8142882913310057E+01 a      2435     0   163     1     5
  5.2190215494070236E+00 a      2436     0   163     1     6
 -9.5567852535218787E+00 a      2437     0   163     1     7
  1.5792863188062546E+01 a      2438     0   163     1     8
 -2.5195573037521477E+00 a      2439     0   163     1     9
  2.4760048202645176E+01 a      2440     0   163     1    10
  3.7976668426975357E+00 a      2441     0   163     1    11
  1.1617603924288600E+01 a      2442     0   163     1    12
 -9.7184212309565279E+00 a      2443     0   163     1    13
 -9.9598809253414067E-01 a      2444     0   163     1    14
 -2.0740894210122207E+01 a      2445     0   163     1    15
 -6.0217663813934932E+00 a      2446     0   164     1     1
 -1.5944924321573913E+01 a      2447     0   164     1     2
  3.0953443222877182E+00 a      2448     0   164     1     3
 -1.1078788323804043E+01 a      2449     0   164     1     4
 -8.2057608122111798E+00 a      2450     0   164     1     5
  1.8460020226147311E+00 a      2451     0   164     1     6
  1.0038053834324398E+01 a      2452     0   164     1     7
  1.0797386285238311E+01 a      2453     0   164     1     8
 -1.8156573820724977E+00 a      2454     0   164     1     9
  8.6263107843813138E+00 a      2455     0   164     1    10
  2.7380518083551775E+00 a      2456     0   164     1    11
  1.9812859221650896E+01 a      2457     0   164     1    12
 -1.0982836811056824E+01 a      2458     0   164     1    13
  7.3981887476547348E+00 a      2459     0   164     1    14
 -1.6080276613100452E+01 a      2460     0   164     1    15
 -5.1949226789260798E+00 a      2461     0   165     1     1
 -1.3170172026846512E+00 a      2462     0   165     1     2
 -2.4559299949392615E+00 a      2463     0   165     1     3
  1.2570684810331252E+00 a      2464     0   165     1     4
 -1.2552936855383084E+01 a      2465     0   165     1     5
 -1.2730870043538891E+01 a      2466     0   165     1     6
 -4.6885895572496450E+00 a      2467     0   165     1     7
  8.5372907034196270E+00 a      2468     0   165     1     8
  1.3374479003143189E+00 a      2469     0   165     1     9
 -5.5877617508825432E+00 a      2470     0   165     1    10
  4.7609554660714961E+00 a      2471     0   165     1    11
 -5.1159728348920899E+00 a      2472     0   165     1    12
 -1.7398200386717637E+01 a      2473     0   165     1    13
  4.0945960567895705E+00 a      2474     0   165     1    14
 -3.3291817554731256E+00 a      2475     0   165     1    15
  1.8264880213958051E+01 a      2476     0   166     1     1
 -1.1875194368329378E+01 a      2477     0   166     1     2
 -4.3221409687359447E+01 a      2478     0   166     1     3
  1.5087639707928890E+01 a      2479     0   166     1     4
  4.5912947723743009E+00 a      2480     0   166     1     5
  2.7067602327629007E+01 a      2481     0   166     1     6
 -3.5425620230424755E+01 a      2482     0   166     1     7
 -2.4781276559290319E+01 a      2483     0   166     1     8
  8.9045405669176645E+01 a      2484     0   166     1     9
 -6.2954826324179187E+00 a      2485     0   166     1    10
  4.4537492665379395E+00 a      2486     0   166     1    11
 -3.5728772426835562E+01 a      2487     0   166     1    12
 -2.2761576424700962E+01 a      2488     0   166     1    13
  1.5881600975987803E+01 a      2489     0   166     1    14
  3.1614205926317617E+01 a      2490     0   166     1    15
  1.9537063972490884E+01 a      2491     0   167     1     1
  3.6830118227584179E+00 a      2492     0   167     1     2
 -1.2545365267595638E+01 a      2493     0   167     1     3
 -1.2608448344254432E+01 a      2494     0   167     1     4
 -4.6316219265832252E+00 a      2495     0   167     1     5
  1.2294868822141803E+01 a      2496     0   167     1     6
  1.4114672480355546E+01 a      2497     0   167     1     7
  5.6740809160458321E+00 a      2498     0   167     1     8
  1.1014784731679299E+01 a      2499     0   167     1     9
  1.1935170995295939E+01 a      2500     0   167     1    10
  6.0049672315835965E+00 a      2501     0   167     1    11
  1.1583884561430655E+00 a      2502     0   167     1    12
  2.3604856768440929E+01 a      2503     0   167     1    13
  6.6328290203610445E+00 a      2504     0   167     1    14
 -1.7054960659543198E+01 a      2505     0   167     1    15
  3.5851620305626994E+01 a      2506     0   168     1     1
  6.8069147947993303E+00 a      2507     0   168     1     2
 -1.9812159946305837E+01 a      2508     0   168     1     3
 -2.7251793955096049E+00 a      2509     0   168     1     4
  1.8271007434338848E+00 a      2510     0   168     1     5
  1.1522763078135501E+01 a      2511     0   168     1     6
 -9.3232181071400422E-01 a      2512     0   168     1     7
 -2.1167412588970178E+00 a      2513     0   168     1     8
 -5.9000640069417383E+00 a      2514     0   168     1     9
  3.1932639476622231E+01 a      2515     0   168     1    10
  2.1391427034819199E+00 a      2516     0   168     1    11
  9.8822076783975294E+00 a      2517     0   168     1    12
  2.8380043203023657E+01 a      2518     0   168     1    13
 -4.4694066061813702E+00 a      2519     0   168     1    14
 -1.3642317959351095E+01 a      2520     0   168     1    15
  1.4691901324438971E+01 a      2521     0   169     1     1
  2.1287032327639700E+01 a      2522     0   169     1     2
 -1.4116685635692455E+01 a      2523     0   169     1     3
 -5.0921075321551385E+01 a      2524     0   169     1     4
  1.8933682030089329E+01 a      2525     0   169     1     5
 -9.5907816604979601E+00 a      2526     0   169     1     6
  4.7355146104670602E+00 a      2527     0   169     1     7
  2.9723974957206254E+00 a      2528     0   169     1     8
  2.1131202568252512E+01 a      2529     0   169     1     9
 -7.4518511875539275E+00 a      2530     0   169     1    10
  1.1726609203802688E+01 a      2531     0   169     1    11
 -2.1209565440137869E+01 a      2532     0   169     1    12
  4.1650710774048648E+01 a      2533     0   169     1    13
  1.4002401365965214E+01 a      2534     0   169     1    14
  5.1554549518013930E+00 a      2535     0   169     1    15
  2.9740329504532092E+01 a      2536     0   170     1     1
  8.1790655096270104E+00 a      2537     0   170     1     2
 -1.3886311892891372E+00 a      2538     0   170     1     3
  4.1567075860855152E-01 a      2539     0   170     1     4
  3.5288715755898153E+01 a      2540     0   170     1     5
  1.5901437472582222E+01 a      2541     0   170     1     6
  1.8132896362344429E+01 a      2542     0   170     1     7
  6.0739846745532532E-02 a      2543     0   170     1     8
 -1.9887603691190843E+00 a      2544     0   170     1     9
  3.4131166828240360E+01 a      2545     0   170     1    10
 -3.9476881713489371E+00 a      2546     0   170     1    11
 -4.4417117979026113E+00 a      2547     0   170     1    12
  4.3000805980850416E+01 a      2548     0   170     1    13
  1.2166952780660809E+01 a      2549     0   170     1    14
  9.0556767835571428E-02 a      2550     0   170     1    15
  2.7293464234518925E+01 a      2551     0   171     1     1
  3.4421197846165477E+00 a      2552     0   171     1     2
 -7.4981226362591205E+00 a      2553     0   171     1     3
 -2.2195369944147537E+01 a      2554     0   171     1     4
  1.8767625571368939E+01 a      2555     0   171     1     5
  5.6592787581973409E+00 a      2556     0   171     1     6
  1.4993669659686505E+01 a      2557     0   171     1     7
  9.2579858424794832E+00 a      2558     0   171     1     8
 -1.2833930027193222E+01 a      2559     0   171     1     9
  3.9845568002607237E+01 a      2560     0   171     1    10
 -1.3071975785747965E+01 a      2561     0   171     1    11
  5.2683607028837121E-02 a      2562     0   171     1    12
  1.3340096963406154E+01 a      2563     0   171     1    13
  2.6360263510547419E+01 a      2564     0   171     1    14
  1.4082960533922268E+01 a      2565     0   171     1    15
 -7.8314301378002593E-01 b      2566     1     1
  4.9542750742894182E-01 b      2567     1     2
 -3.8933537986360173E-01 b      2568     1     3
 -5.6721771760923767E-01 b      2569     1     4
 -2.0987808156576051E+00 b      2570     1     5
 -3.4240096489783811E+00 b      2571     1     6
 -8.8037027262463907E-01 b      2572     1     7
 -1.7228018035872559E+00 b      2573     1     8
 -8.8121035811577841E-01 b      2574     1     9
  1.3862282561598562E+00 b      2575     1    10
 -4.8213852438258659E-01 b      2576     1    11
 -1.2016615962994186E+00 b      2577     1    12
 -7.2549180861334472E-01 b      2578     1    13
  1.0227269459865193E-01 b      2579     1    14
 -8.4949581598005108E-01 b      2580     1    15
 -1.0675604127939518E+00 a      2581     1     1     2     1
 -1.8425070333225111E+00 a      2582     1     1     2     2
 -1.5426901339533782E+01 a      2583     1     1     2     3
 -2.2529821366529541E+00 a      2584     1     1     2     4
 -1.4753387506929291E-01 a      2585     1     1     2     5
 -1.0542736304000055E+01 a      2586     1     1     2     6
 -2.1155562888721748E+00 a      2587     1     1     2     7
 -2.2013873251062939E+00 a      2588     1     1     2     8
  1.3985726238407601E+00 a      2589     1     1     2     9
  1.9911508052739244E+00 a      2590     1     1     2    10
  7.3439639060084811E+00 a      2591     1     1     2    11
 -3.7130824953412271E+00 a      2592     1     1     2    12
  8.4593647646245251E-01 a      2593     1     1     2    13
 -3.7087872799489746E-01 a      2594     1     1     2    14
 -6.4847538723459834E+00 a      2595     1     1     2    15
  1.6792409858251285E+00 a      2596     1     2     2     1
 -2.7873955099615091E+00 a      2597     1     2     2     2
  1.2614299636634284E+01 a      2598     1     2     2     3
  6.1503427128501542E+00 a      2599     1     2     2     4
 -3.6191268181059413E+00 a      2600     1     2     2     5
 -7.3122868068344848E-01 a      2601     1     2     2     6
  7.7936990410135398E-01 a      2602     1     2     2     7
 -1.4318827433122946E-01 a      2603     1     2     2     8
 -5.1396617646131357E+00 a      2604     1     2     2     9
 -7.3941722959933660E+00 a      2605     1     2     2    10
  4.0228084443241316E+00 a      2606     1     2     2    11
  1.5978929847853880E+00 a      2607     1     2     2    12
 -2.5708229193602326E+00 a      2608     1     2     2    13
  2.1505418674315897E+00 a      2609     1     2     2    14
 -6.9008037725037070E+00 a      2610     1     2     2    15
 -3.5891463449029015E-01 a      2611     1     3     2     1
  2.2398775315990616E+00 a      2612     1     3     2     2
 -1.3622063253741990E+01 a      2613     1     3     2     3
 -1.9854589970972014E+00 a      2614     1     3     2     4
 -8.5120150737415012E-01 a      2615     1     3     2     5
  1.1274646077634433E-01 a      2616     1     3     2     6
 -8.5240086473146570E-01 a      2617     1     3     2     7
  7.9293977858666187E-01 a      2618     1     3     2     8
  1.4496020512321259E+00 a      2619     1     3     2     9
  1.5706003303551368E+00 a      2620     1     3     2    10
 -2.1878799533944489E+00 a      2621     1     3     2    11
 -1.4546592787141048E+00 a      2622     1     3     2    12
  1.9313798017829797E+00 a      2623     1     3     2    13
 -7.4559246965704318E-01 a      2624     1     3     2    14
  1.3264233596605459E+00 a      2625     1     3     2    15
  4.4039249686448407E+00 a      2626     1     4     2     1
